,0,1,2,3,4,5
618141,0,2227410283,Thu Jun 18 13:09:43 PDT 2009,NO_QUERY,AqwRush,@ArtixKrieger please I really want to help more with the war. I was also thinking about becoming an upgrade or dragonlord.     
1230867,4,1991644827,Mon Jun 01 07:24:44 PDT 2009,NO_QUERY,taliana,"@whatneverwas I'm not sure if there's an easy way to import Vox to a domain, but either way I would love to have you on board  same offer"
902461,4,1694436842,Mon May 04 02:37:19 PDT 2009,NO_QUERY,urthboy,@bennglazier nup no cd either.. just a whole bunch of zeros and ones you can have for free 
412303,0,2060318447,Sat Jun 06 18:40:51 PDT 2009,NO_QUERY,pickachu2,Just got Home from a 12 hour work day.... And I'm so tired  http://tinyurl.com/nyc7c5
933509,4,1791936849,Wed May 13 21:35:21 PDT 2009,NO_QUERY,youbetheanchor,can't cook but she can clean up the mess she made.  singing kelly clarkson with the cool kids.. and harrison.
1498465,4,2070581678,Sun Jun 07 17:57:07 PDT 2009,NO_QUERY,PrFinestShawty,@LizCakes215 Excuse me??!!! No its not. =p I sleep wateva time i want... so ha!! *dances* 
706200,0,2256617913,Sat Jun 20 13:02:49 PDT 2009,NO_QUERY,pookypins,@laurenjmcgrath nope nothinggg att alllll 
479664,0,2178972772,Mon Jun 15 08:28:02 PDT 2009,NO_QUERY,marcbowker,Really pleased Quarriers will be at #T in the Park this year. Pity I can't go though 
813350,4,1548755724,Fri Apr 17 21:52:47 PDT 2009,NO_QUERY,SinnamonLove,"@danadearmond Wiuth a red carpet in your bedroom, you know for a fact that Tee Reel will show up at least... "
507886,0,2189017891,Mon Jun 15 23:03:32 PDT 2009,NO_QUERY,mauritianbbe,Missing him alreadiii 
212575,0,1974771631,Sat May 30 13:48:49 PDT 2009,NO_QUERY,el_furioso,its ugly and gray out. 
1402024,4,2054642885,Sat Jun 06 07:47:35 PDT 2009,NO_QUERY,fmewingiii,off to TKB in Arlington at YMCA...  Shhhh dont tell 24 i am cheating; they will rase my dues  @ Apartment http://loopt.us/dbFnSw.t
901080,4,1694164921,Mon May 04 01:22:39 PDT 2009,NO_QUERY,GeorgeGuerra,@cmagnuson cool thanks for the response.  I'll check out that Firefox!
652060,0,2238096261,Fri Jun 19 06:49:00 PDT 2009,NO_QUERY,karlroberts,Back in from town. Was going to buy a computer arts magazine. But it was more than a fiver  I'll go up another time :/
326517,0,2008250592,Tue Jun 02 13:50:54 PDT 2009,NO_QUERY,AngelSandy78,After 5 nites away from home arrived in my bed! Tryin 2 play the sims 3 4 my iPhone! But after 2 steps it brokes up! 
577335,0,2212452426,Wed Jun 17 14:06:44 PDT 2009,NO_QUERY,jeromejenny,"good night everyone, still working on dutch things, won't be sleeping before 1 o clock "
799801,0,2329123649,Thu Jun 25 10:22:40 PDT 2009,NO_QUERY,missashleyis,RIP Farrah  you were a truly beautiful person.
839,0,1468019369,Mon Apr 06 23:17:23 PDT 2009,NO_QUERY,emily_fox,Can't sleep  I hate these nights when I try to go to bed early and stay awake for hours. Poo!
601116,0,2221070997,Thu Jun 18 04:38:08 PDT 2009,NO_QUERY,rachelbqjd,@gallowsofficial everywheeeeeere BUT perth 
1357971,4,2048116158,Fri Jun 05 14:41:16 PDT 2009,NO_QUERY,mshobbs,@george1Fifty Thanks for my love honey!  Have a grt wknd brother
436692,0,2065732138,Sun Jun 07 09:10:55 PDT 2009,NO_QUERY,Shanna_Natalia,Congrats  to Alex for graduating!!! I miss him 
438819,0,2066276913,Sun Jun 07 10:12:53 PDT 2009,NO_QUERY,xxSaraxDawnxx,my sister just poked my head w/ a fork. 
258621,0,1985232692,Sun May 31 16:41:57 PDT 2009,NO_QUERY,PH_Alerts,stuck in traffic here at EDSA...  http://tinyurl.com/ksqk2k
1198675,4,1985183955,Sun May 31 16:36:01 PDT 2009,NO_QUERY,Mistaaay,@taylorswift13 I'm loving the Dateline special. You're amazing &amp; such a great role model. I love you&lt;33 
1355120,4,2047391818,Fri Jun 05 13:35:01 PDT 2009,NO_QUERY,sarahstanley,"@FitnessPassion you changed your name!!! I was just looking for you this am! Sent ya en email, btw!  cheers!"
853525,4,1573195726,Tue Apr 21 00:06:20 PDT 2009,NO_QUERY,ElementsOfJazz,@bbluesman Hi Mark!  Freihofer's had good chocolate chip cookies at one time? Sounds delish! 
286439,0,1993905643,Mon Jun 01 11:06:42 PDT 2009,NO_QUERY,thereasonwhy,"@shoshanabean not even in the land of ketchup, that's just wrong.  did u ever try the ketchup fries?"
1192141,4,1984020557,Sun May 31 14:17:08 PDT 2009,NO_QUERY,dj2dq,This past week in the clubs was crazy! One mo time tonite Southside Saloon but 1st Planet Replay then Frys. Beautiful day 
426666,0,2063582025,Sun Jun 07 03:14:48 PDT 2009,NO_QUERY,kalinkaa,"tired, but the music was nice last night! still headaches "
962756,4,1827382975,Sun May 17 10:35:38 PDT 2009,NO_QUERY,XXFrecklesXX,off to the casino 
1571933,4,2188850319,Mon Jun 15 22:41:39 PDT 2009,NO_QUERY,angwyatt,maxin and relaxin. We painted today and had a GREAT day! Accomplishing tasks is the way to go!! 
938692,4,1793504692,Thu May 14 02:57:08 PDT 2009,NO_QUERY,Kenny_Florian,@yestomhughesyes it can be more tiring than the training and fighting.      
109272,0,1824514749,Sun May 17 01:42:50 PDT 2009,NO_QUERY,emmabremner,"hmm, rain AND hail? well I was going to go for a bike ride today, but I don't think its going to happen! "
1466817,4,2064529956,Sun Jun 07 06:31:05 PDT 2009,NO_QUERY,peacelovejonas_,helloo tweetlets  how are you all?  xx
1006818,4,1880644833,Fri May 22 01:59:11 PDT 2009,NO_QUERY,seannch,@tobiefysh Dont' we all! 
1030199,4,1932887069,Tue May 26 22:27:24 PDT 2009,NO_QUERY,insearchofnkotb,@tazmanian_soul awwww just made me think of @nkotb singing blame it on the alcohol at deck party on cruise!   lol! No I blame it on tivo!
1129058,4,1975456906,Sat May 30 15:11:47 PDT 2009,NO_QUERY,rosyvk,@mikeyway We'll get you to the top 
948080,4,1823319651,Sat May 16 21:39:44 PDT 2009,NO_QUERY,jackielick,"Gorgeous day today!!       I love it when it gets warm!  Finally, we had a never ending winter!"
1278043,4,2001385018,Tue Jun 02 00:42:45 PDT 2009,NO_QUERY,Erock808,"Oh yes! It's about that time finally! No, not Hammer time... It's pau hana time!!! "
768696,0,2301096252,Tue Jun 23 14:59:47 PDT 2009,NO_QUERY,francissantos34,no classes today.no intrams 
95724,0,1792181983,Wed May 13 22:22:27 PDT 2009,NO_QUERY,anikaaaa,im sick. and now im not working 
898271,4,1693559439,Sun May 03 22:57:14 PDT 2009,NO_QUERY,sarebareasaurus,Can't sleep... But I bought shoes. Shoes always make a girl happy 
456776,0,2071376865,Sun Jun 07 19:17:47 PDT 2009,NO_QUERY,madmanders,Back to East Troy . . . to save drowning crates and Hell Week. 
383997,0,2053320998,Sat Jun 06 04:07:31 PDT 2009,NO_QUERY,rossmurderscene,I swear I made plans last night with someone but I have no idea what they were 
528247,0,2194996173,Tue Jun 16 10:32:18 PDT 2009,NO_QUERY,stefii_wefii,I have a headache  ohhh nooo
669885,0,2246397608,Fri Jun 19 17:32:08 PDT 2009,NO_QUERY,jenniepatten,"Headache a bit better, but no partying for me "
662020,0,2243423586,Fri Jun 19 13:25:53 PDT 2009,NO_QUERY,missycj03,@barefootfoodie good to know because i am terrified of thunder  
667476,0,2245618615,Fri Jun 19 16:23:40 PDT 2009,NO_QUERY,WeberJon,@davebost more weather heading your way-  
816164,4,1551335038,Sat Apr 18 08:46:58 PDT 2009,NO_QUERY,TheDaniC,Just woke up from the strangest dream ever. Gonna go clean up the bathroom and wait for michelle to call so we can hang 
887648,4,1687042742,Sun May 03 07:35:36 PDT 2009,NO_QUERY,Jamiescott19,@ddlovato I want to be more than a fan i want to be a friend do you think that's possible please reply back 
805904,4,1468728530,Tue Apr 07 03:24:34 PDT 2009,NO_QUERY,zmya,sign out muna me (bye) gutom eh!  [phplurk.com] http://plurk.com/p/n13y7
583491,0,2214963109,Wed Jun 17 17:28:52 PDT 2009,NO_QUERY,spoofscript,"hours been trying to get wput to work, but constant failure leaves me bereft of any clues what im doing wrong "
357823,0,2044971244,Fri Jun 05 10:03:21 PDT 2009,NO_QUERY,aimeesays,i came to the gym at this time hoping to catch the price is right while working out but all of the tvs are on boring stations. 
1250448,4,1996297077,Mon Jun 01 14:51:04 PDT 2009,NO_QUERY,shellsberight,is really excited - I'm going to be an Aunty! 
59023,0,1686037808,Sun May 03 03:25:39 PDT 2009,NO_QUERY,MITCHYcamefirst,"@kaiteKUNT haha aw  i tell u whats better than urinal cakes, SCHOOL! "
438889,0,2066294225,Sun Jun 07 10:14:51 PDT 2009,NO_QUERY,hereticaneue,"@chaoscookie lol of Poppy is Miaka, then I'm so out of the loop "
1025096,4,1883409200,Fri May 22 08:30:22 PDT 2009,NO_QUERY,smont,@MethodDan @paulclark72  Oh I'd forgotten that was tonight! Have a brilliant time- I'm really quite jealous! Happy Friday  x
32702,0,1564315723,Mon Apr 20 02:53:14 PDT 2009,NO_QUERY,crane1975,gutted man u lost 
1470127,4,2064998692,Sun Jun 07 07:39:58 PDT 2009,NO_QUERY,CamDawson,I'm sitting at work with my buddy Jessica. Probably not doing what I'm supposed to be doing! 
126071,0,1834442739,Mon May 18 02:57:17 PDT 2009,NO_QUERY,PinkElephant73,Time goes by.. So slowly-lowly.. 
1399803,4,2054291659,Sat Jun 06 07:01:31 PDT 2009,NO_QUERY,dizneegirl,I am very excited about my new purchases and hitting the farmer's market today with Joseph. 
1198967,4,1985233079,Sun May 31 16:42:00 PDT 2009,NO_QUERY,robbell,"@bobbygill lol the 'very different' meant to each other, I never thought of the other meaning til you said "
717852,0,2260127693,Sat Jun 20 18:42:49 PDT 2009,NO_QUERY,southerngirl83,"@mommapurvis I can hang, but I don't know how much money i'll have to drink  lol"
1263240,4,1999000468,Mon Jun 01 19:28:33 PDT 2009,NO_QUERY,youngbroad,@alewins follow @scorpio510 she good ppl amd she likes good music too 
1459505,4,2063760129,Sun Jun 07 03:58:16 PDT 2009,NO_QUERY,aswynrazali,@azrillunatic rasa nk nk nangis dgq lg neh! haha 5th song! Gaia - Tuvan 
452648,0,2070101686,Sun Jun 07 17:05:48 PDT 2009,NO_QUERY,christinatbrown,"home from the camp, the cats loved it, but we found out that Guinness gets car sick "
1447548,4,2062635345,Sat Jun 06 23:49:21 PDT 2009,NO_QUERY,rudy_o,"@butadream We're at the same level.  But, Singapore are a lil bit higher in FIFA ranking... :shifty:"
855365,4,1573562396,Tue Apr 21 01:45:52 PDT 2009,NO_QUERY,annafuller,"@mikeashworth http://www.fitbitchbootcamp.blogspot.com/ Painful, but will be worth it - sorry no men allowed! "
1415165,4,2057171893,Sat Jun 06 12:30:24 PDT 2009,NO_QUERY,sm63,@simarp #wt20 tweeting from my lounge..  u seem to be on way back.. !
306545,0,2000266374,Mon Jun 01 21:45:00 PDT 2009,NO_QUERY,NickNumberOne,"@FrankHowley hate you frank, i need a ticket still "
323435,0,2005174636,Tue Jun 02 09:18:59 PDT 2009,NO_QUERY,mahmoii,"I remember when we kissed, i still feel it on my lips, the time that you danced with me, with no music playing.. "
1434166,4,2060581017,Sat Jun 06 19:10:28 PDT 2009,NO_QUERY,AnnSue,@tonymatterhorn MADDIX LOL~ XOXO 
548236,0,2202310953,Tue Jun 16 21:34:56 PDT 2009,NO_QUERY,MuGzyMcFLy,@CGNEY y didn't u come across da street 2day 
68377,0,1692814784,Sun May 03 20:50:58 PDT 2009,NO_QUERY,tomachate,Hey @uterope yo no tengo television   (ocram live &gt; http://ustre.am/1zTr)
1296681,4,2004199023,Tue Jun 02 07:49:40 PDT 2009,NO_QUERY,isywishy,I couldn't decide between McSpicy and BigMac. So i bought both  - http://tweet.sg
102066,0,1794778690,Thu May 14 06:32:29 PDT 2009,NO_QUERY,soniamluisi,"Still upset ablout the turnout of the Caps game last night  Nonetheless, great season Washington!"
40331,0,1573758107,Tue Apr 21 02:43:05 PDT 2009,NO_QUERY,LilCryBaby,@miragelamb maybe I'll watch it later. My internet is acting pretty much a crap lately. 
1561091,4,2186503230,Mon Jun 15 18:56:03 PDT 2009,NO_QUERY,ofdphoto,@bobbyearle welcome to Australia   free internet at our place ;)
1436572,4,2061012607,Sat Jun 06 20:00:39 PDT 2009,NO_QUERY,DJBM,Good thing I always keep a bak up in my car 
1286615,4,2002274073,Tue Jun 02 03:43:13 PDT 2009,NO_QUERY,TessMorris,"@paul_steele LOL I dont know if he'll ever be ready ,hes really looking forward to it though "
960800,4,1826525549,Sun May 17 08:42:50 PDT 2009,NO_QUERY,KatyEBoyer,@hasmathair AJKSHDFUWIFHOE!!! ahhh can't freaking wait!!! this movie is gonna be sick!! the trailer is AWESOME!!! I &lt;3 Harry potter.. 
677921,0,2248830081,Fri Jun 19 21:15:16 PDT 2009,NO_QUERY,Lyssa_Marie,Just left Joes  I love him alot... I hate leaving...
954026,4,1824766418,Sun May 17 02:50:18 PDT 2009,NO_QUERY,janeee_,Who's looking forward to a day of revisionnn?  Not me  http://tinyurl.com/p2r4rj
275322,0,1990786095,Mon Jun 01 05:44:24 PDT 2009,NO_QUERY,tashietashness,I'm tired like ouch 
1053719,4,1961767492,Fri May 29 10:00:49 PDT 2009,NO_QUERY,ShannRawrr_x,can't wait until tomorrow. getting tickets to smackdown/ecw. 
1331952,4,2016088485,Wed Jun 03 06:08:38 PDT 2009,NO_QUERY,oddchick,@gigi4462 I am sitting at my desk happy as can be becuz I have Starbucks. It helps boss doesnt get in til after 9 
1455156,4,2063389395,Sun Jun 07 02:27:48 PDT 2009,NO_QUERY,simonjakobsson,@alexradsby not the best day to be on a bus though  (judging by the weather in sthlm)
1502222,4,2071637316,Sun Jun 07 19:42:13 PDT 2009,NO_QUERY,frickincheng,"@fuyunoakegata yup, I'm renting a house with a couple of friends so thats really nice.  heee.  "
1252101,4,1996636036,Mon Jun 01 15:25:24 PDT 2009,NO_QUERY,rattlergrl,@illegalvenez Good deal Carlos!! Make it a good one 
1181334,4,1982066718,Sun May 31 10:27:36 PDT 2009,NO_QUERY,dannydowling,"RAWR!, i have unlocked blootooth  on my itouch but the linux btserver is written to exclusively exclude the itouch!!! RAWR!!!"
1425535,4,2059066492,Sat Jun 06 16:10:46 PDT 2009,NO_QUERY,Jennielaws,@foxyladymckay nice! I haven't forgotten about ur song!! I need 2 just put aside an hour &amp; lay it down so u have it..it's next on my list 
28900,0,1559871565,Sun Apr 19 12:15:40 PDT 2009,NO_QUERY,Coralierocks,is going to try and finish reading Breaking Dawn - boring part about Jacob right now 
881931,4,1685888421,Sun May 03 02:36:50 PDT 2009,NO_QUERY,CommonJoe,@NancyRants   f*@k off! I can have as many mid-life crises as I want   Friends of mine are the promoters.
633421,0,2232998502,Thu Jun 18 20:41:26 PDT 2009,NO_QUERY,JohnIsBACKK,@FootyIzConfused AHAHA!! well i'm sry gurl!  i wish i could give that old man a piece of my mind! XD
1557262,4,2185557151,Mon Jun 15 17:33:36 PDT 2009,NO_QUERY,Jahnu82,No longer worried 
1360883,4,2048904074,Fri Jun 05 15:58:11 PDT 2009,NO_QUERY,pato_30stm,@luluchandie85 oh really? nice   and what are you gonna give to her?
107107,0,1823811784,Sat May 16 23:03:46 PDT 2009,NO_QUERY,StDAY,Oh no! The pit of despair! 
1388677,4,2053047423,Sat Jun 06 03:03:51 PDT 2009,NO_QUERY,jessica__xo,morning twitter  hmmm what to do today?
1217846,4,1989776538,Mon Jun 01 02:46:17 PDT 2009,NO_QUERY,Pale_Jewel,"@unklerupert lol... I ended up sleeping at 5am... up again now. Sorry for the sheep comment, I'm a kiwi AND half welsh... can't help it. "
100577,0,1794040290,Thu May 14 04:47:04 PDT 2009,NO_QUERY,siuyen,Wake up! I miss u both of u  i have a lot of homework today
303677,0,1999533501,Mon Jun 01 20:23:06 PDT 2009,NO_QUERY,Scootamazing,@rawritshope yeah it boring but jacob likes it so i got watch it...i got such a huge headache and my eyes are killing me  are you wining?
689562,0,2251791698,Sat Jun 20 04:35:32 PDT 2009,NO_QUERY,thenamesbecca,@VagabondUK;   im too gutted i can't come 
413838,0,2060682192,Sat Jun 06 19:22:23 PDT 2009,NO_QUERY,gogetphilled,"@SarahENYC yard work, I can never tell what poison ivy actually is so I can't avoid it "
1408108,4,2055636591,Sat Jun 06 09:40:49 PDT 2009,NO_QUERY,Bettaboo,"@tony_mcfadden Yes #Followfriday because you're intereting, a little informative, a little inspiring and funny "
404666,0,2058478216,Sat Jun 06 15:01:22 PDT 2009,NO_QUERY,suewaters,@MrBTec sorry twitter is refusing to let me DM atm  really upsetting for me
546200,0,2201680357,Tue Jun 16 20:37:10 PDT 2009,NO_QUERY,Quinion,@jaferris Xbox.com and the Xbox LIVEÂ® service are currently down for maintenance. 
381490,0,2052796046,Sat Jun 06 02:03:19 PDT 2009,NO_QUERY,FifahAzmi,is unable to re-focus on studying 
1307301,4,2012310780,Tue Jun 02 20:25:42 PDT 2009,NO_QUERY,rdy2freefall,Best birthday ever  thanks for all the bday wishes sorry I didn't @reply everyone but seriously thanks so much 
1310414,4,2013300612,Tue Jun 02 22:21:05 PDT 2009,NO_QUERY,cdparker13,Got to hang with good friends from college and drink Killians at pub. Good to get out of the normal routine &amp; see different faces again. 
823632,4,1556038251,Sat Apr 18 21:26:54 PDT 2009,NO_QUERY,katylittrell,"@nick_carter http://twitpic.com/3kp8y - OMG she did!!!! lucky girl!! i would do the same if i live there, everything for you Nick "
536607,0,2198478954,Tue Jun 16 16:08:08 PDT 2009,NO_QUERY,wood83,@heathencomics save a few for a brother! 
134839,0,1836359557,Mon May 18 07:51:24 PDT 2009,NO_QUERY,Howarth11,i dont know how to spell cherios 
576079,0,2211431730,Wed Jun 17 12:50:49 PDT 2009,NO_QUERY,ash_lee_,@habitbraker yeah I know what uÂ´re talkin about... miss those times too and now they never come back for me 
1575369,4,2189382863,Mon Jun 15 23:54:09 PDT 2009,NO_QUERY,najeebmirza,"@LeoLaporte Hi Leo, am guessing it's Iranian green not Eco green this time "
1046036,4,1957618121,Fri May 29 01:03:50 PDT 2009,NO_QUERY,manishmo,@ankita_gaba Looks like you've gotten urself into a bit of a spot with the 'fresh females' tweet 
1579280,4,2189923598,Tue Jun 16 01:16:18 PDT 2009,NO_QUERY,daniellamorris,@BrodyJenner  Broddddddddddy  we love you your unreal &lt;3 danni and sash
1516000,4,2175669232,Mon Jun 15 01:39:00 PDT 2009,NO_QUERY,Davidje_,@nataliamusic Looking forward to see it!! 
515583,0,2190871842,Tue Jun 16 03:57:25 PDT 2009,NO_QUERY,PinkM,"@kitindamimba Unfortunately, I don't have a high voice, and can't shout that far "
1532898,4,2178368128,Mon Jun 15 07:35:56 PDT 2009,NO_QUERY,rachelarnold,@KTphillips feathers make all the difference in the world 
650058,0,2237461765,Fri Jun 19 05:50:27 PDT 2009,NO_QUERY,Silversea23,@BlackheartBouvi That is too bad.  I was getting much of the conversation through Jason and OMF last night.  I had you guys muted 
1171993,4,1980567182,Sun May 31 07:05:59 PDT 2009,NO_QUERY,FrunkityMidori,"@hartluck LOL UR too cute. Thats 4 sure @pink is the hottest girl ever  U Lucky Lucky man lol, well shes pretty lucky 2 have U as well "
242468,0,1981317121,Sun May 31 08:54:02 PDT 2009,NO_QUERY,Azn_Barbie,It peeves me that going to work from phong's takes 10-40 min...it fluctuates depending on traffic. I hate being early 
1197175,4,1984919431,Sun May 31 16:04:07 PDT 2009,NO_QUERY,snowbunni321,"Hi peepes, cool site, 3 followers already "
1064343,4,1964669832,Fri May 29 14:36:36 PDT 2009,NO_QUERY,mannylive,@krystynchong have that app 
862489,4,1676910437,Fri May 01 23:40:36 PDT 2009,NO_QUERY,spyclub,I get to see my Essex Geek today 
568822,0,2207687785,Wed Jun 17 08:15:17 PDT 2009,NO_QUERY,chelseaXm,"Its so nice out , I should be tanning "
1069147,4,1965862273,Fri May 29 16:40:51 PDT 2009,NO_QUERY,AEMusic,On Pirates of the Caribbean!  Johnny Depp!!!
425077,0,2063245673,Sun Jun 07 01:54:22 PDT 2009,NO_QUERY,tephanyanne,@jelibear i thought so. it's my fault. i'd take all the blame if i could. mm. 
21722,0,1557338522,Sun Apr 19 03:29:48 PDT 2009,NO_QUERY,Laylaar,i dont want to go to school on monday 
392547,0,2055170988,Sat Jun 06 08:49:59 PDT 2009,NO_QUERY,mcfly_fallinlov,McFLY yesterday was amazing!!  But i'm sad it is over 
1196728,4,1984848455,Sun May 31 15:55:50 PDT 2009,NO_QUERY,janedevin,@RockingtheRobin Sad but so funny at the same time. It's the same thing that convinces them that Playmates really dig them. 
798176,0,2328444493,Thu Jun 25 09:35:18 PDT 2009,NO_QUERY,sweetnessxlight,"Yeah, he's cute...but right before this pic he puked all over the passenger seat   http://twitpic.com/8dra8"
17618,0,1556350356,Sat Apr 18 22:30:15 PDT 2009,NO_QUERY,MiaMcK,lmao &quot;that's my biiiiiitch&quot; @sheistheb wish I was there 
938520,4,1793461722,Thu May 14 02:47:10 PDT 2009,NO_QUERY,tessanne,Had a Blast @Basiashow  thanx to the whole Trini team for making our stay here soo sweet  @tamichynn lets go home 
292037,0,1995884033,Mon Jun 01 14:11:49 PDT 2009,NO_QUERY,LizzieColtz,Worse than root canal therapy...getting a drain inserted between the tooth &amp; gum..agony 
952153,4,1824390951,Sun May 17 01:10:46 PDT 2009,NO_QUERY,emily83176,@CaroleLake LOL No problems...a lot of people spell it with an 'e' added on.  
272715,0,1990263542,Mon Jun 01 04:22:28 PDT 2009,NO_QUERY,mere728,Last week of school...yay!!!! I wish it was summer already though 
560570,0,2205218860,Wed Jun 17 04:14:42 PDT 2009,NO_QUERY,francii_,@SamNiley11 WHAAAAAT? I HATE ALOHA FROM HELL! -.-   i want mitchel  &lt;3
711372,0,2258204982,Sat Jun 20 15:33:05 PDT 2009,NO_QUERY,crisisjanee,@ddlovato Aweee Demi thats one of my biggest fears tooo 
1224476,4,1990552056,Mon Jun 01 05:10:02 PDT 2009,NO_QUERY,whatever_freak,watching michael mcintyre live at the apollo 
1410436,4,2056279978,Sat Jun 06 10:51:23 PDT 2009,NO_QUERY,bchapov,Home from work 
617034,0,2226899618,Thu Jun 18 12:31:37 PDT 2009,NO_QUERY,stacieluxe,Ready for a nap. Why has buffalo been so rainy out? Crappy weather 
1246125,4,1995233770,Mon Jun 01 13:09:49 PDT 2009,NO_QUERY,GeeZees,"http://bit.ly/rBPJM via @addthis  ooohh, brides...ya know ya want one!   Great wedding gift for someone or yourself"
1027950,4,1932542775,Tue May 26 21:40:56 PDT 2009,NO_QUERY,Strabismus,@ElectriKateD Suit yourself. 
1026645,4,1932310513,Tue May 26 21:13:05 PDT 2009,NO_QUERY,sochews,@sengming When they close at 1am. 
1060621,4,1963529085,Fri May 29 12:51:39 PDT 2009,NO_QUERY,AmorVincetOmnia,@carmengisela I was going to be *very* jealous of you! 
271379,0,1990007798,Mon Jun 01 03:34:12 PDT 2009,NO_QUERY,ciwe,i am so confused 2 use this twitter heheheehe no tweeting 4 me 
655651,0,2240092884,Fri Jun 19 09:19:54 PDT 2009,NO_QUERY,sunnygilluk,"@majornelson Red faction rocks, Also ive heard good things about Ghostbuster but cant play it on 360 yet  (in UK)"
953937,4,1824749605,Sun May 17 02:45:38 PDT 2009,NO_QUERY,sedser,138 days til my lil adventure 
1206271,4,1986764331,Sun May 31 19:17:09 PDT 2009,NO_QUERY,brinalovesjoe,Taylor Launtler you can marry me too 
1264134,4,1999180170,Mon Jun 01 19:46:42 PDT 2009,NO_QUERY,JordanKlicious,@lizamtl:  C ths is y I was REALLY happy whn @jordanknight did a european contest; yall deserve it! We're spoiled 2 hve thm closer 2 us 
750298,0,2285547019,Mon Jun 22 15:16:03 PDT 2009,NO_QUERY,tamra_kay,is cleaning the house today....man it was messy 
1120900,4,1974035861,Sat May 30 12:18:46 PDT 2009,NO_QUERY,AngeiAm,At the hotel. I think i might write for a little. 
213024,0,1974895799,Sat May 30 14:02:04 PDT 2009,NO_QUERY,geeklimit,Note to self: Make sure tomato and mozzarella sandwich was refrigerated before eating it a day later.  
1417750,4,2057656202,Sat Jun 06 13:24:48 PDT 2009,NO_QUERY,AndySlade1,"had a great day with his girlfriend  i love her so much, now jamming to Cradle of Filth !!!"
639680,0,2234782771,Thu Jun 18 23:44:34 PDT 2009,NO_QUERY,gretchtenebro,@heyyydrea shit. you're making me feel guilty 
702817,0,2255518992,Sat Jun 20 11:23:06 PDT 2009,NO_QUERY,yenalejo,@ drdrew I always listen at loveline here in sf but now I can't find which stations its on? 
69031,0,1693116250,Sun May 03 21:36:29 PDT 2009,NO_QUERY,carissasays,@chelseafbaby i miss you. i wish you lived closer so i could say &quot;come the fuck over&quot; and you could be here in 10m not 3hr. 
1114562,4,1972792199,Sat May 30 09:53:46 PDT 2009,NO_QUERY,icecreamandahug,2/3 of the logan sisters in the garden enjoyin the sunshine. 
497525,0,2185915807,Mon Jun 15 18:05:25 PDT 2009,NO_QUERY,CARAMELDIVA23,YA'LL TODAY HAS GOT TO BE THE WORST DAY OF MY LIFE I GOT FIRED FROM MY JOB! 
229020,0,1978387963,Sat May 30 23:12:27 PDT 2009,NO_QUERY,GiselleZenner,my myspace.we hung with jaydee for 4 hours randomly and we swam but then she left at six.katie and me and rena ALMOST slept @ my house 
1020924,4,1882467338,Fri May 22 06:55:36 PDT 2009,NO_QUERY,pacifini,"@kellydwen your wedding hair's pretty, i liked the colour "
168853,0,1962325736,Fri May 29 10:52:22 PDT 2009,NO_QUERY,RachelMoseley,1st day of work today was a bit tiring but ok lol now onto college work 
132927,0,1835876043,Mon May 18 06:56:00 PDT 2009,NO_QUERY,clwinters,I may actually order a #drobo and droboshare this week. Too bad it won't be for myself.  
762550,0,2297937562,Tue Jun 23 11:03:28 PDT 2009,NO_QUERY,SmileTat,will go to Aldeia in some minutes o.O just waiting my dad studying 
124672,0,1834157172,Mon May 18 01:50:57 PDT 2009,NO_QUERY,DAVETHERAVE22,"oi oi chilled out, bad weather though "
1293651,4,2003247870,Tue Jun 02 06:10:28 PDT 2009,NO_QUERY,jycindy,Going to DFW airport 
433533,0,2064980725,Sun Jun 07 07:37:27 PDT 2009,NO_QUERY,Genni_vieeeeve,"boredddddd, but I must revise history ! Boooo "
787160,0,2324831315,Thu Jun 25 04:08:58 PDT 2009,NO_QUERY,iheartleeminho,hates the painful reality  http://plurk.com/p/13ubgo
745257,0,2282254916,Mon Jun 22 11:08:12 PDT 2009,NO_QUERY,Puregirlblue,Woo domestic life.  Groceries and laundry. I hate laundry. 
1475323,4,2065888049,Sun Jun 07 09:29:14 PDT 2009,NO_QUERY,strongsinger,Wants More Followers!.&lt;3 please! 
214264,0,1975194932,Sat May 30 14:38:48 PDT 2009,NO_QUERY,chloemcfly,@tommcfly AH BGT WAS AMAZING. you missed it  BOOOO x
611062,0,2224430435,Thu Jun 18 09:29:35 PDT 2009,NO_QUERY,JoeMSantangelo,I want my jailbreak back 
575037,0,2210826351,Wed Jun 17 12:04:18 PDT 2009,NO_QUERY,jessicarichards,@MeggieWeggie1 ME!!! I have a headache today 
185493,0,1968075487,Fri May 29 20:42:52 PDT 2009,NO_QUERY,xCasperr,Jennie how can i contact you? 
635260,0,2233563051,Thu Jun 18 21:32:50 PDT 2009,NO_QUERY,wazway,@cronichazel damn that sucks 
518808,0,2191638667,Tue Jun 16 05:41:06 PDT 2009,NO_QUERY,laneybix,So i got all cute today to find out i have to babysit 
653134,0,2238699256,Fri Jun 19 07:37:35 PDT 2009,NO_QUERY,justjessiey,@ohmeaghan  awesome!  this now keeps me busy when i should be doing ... work 
911315,4,1751918417,Sat May 09 20:35:59 PDT 2009,NO_QUERY,SirDarkseid,@Kevin_AnR_Shine Feeling pretty good. You should check this out http://www.myspace.com/bigcitymonkey Just saying. 
